nosql,java-common, 130676,55,19,155
nosql,libslang2, 412978,22,11,155
nosql,libgoogle-gson-java, 174686,1,1,155
nosql,libpam-runtime, 39778,10,10,155
nosql,file, 20744,6,5,155
nosql,nodejs, 683742,98,2,155
nosql,libopenjpeg5, 104144,4,3,155
nosql,texlive-base, 18078746,6,1,155
nosql,libgeronimo-interceptor-3.0-spec-java, 6194,7,6,155
nosql,libsemanage-common, 6238,167,102,155
nosql,openjdk-8-jre, 57976,8,8,155
nosql,libwayland-egl1-mesa, 6532,12,4,155
nosql,libjs-excanvas, 45152,1,1,155
nosql,libboost-serialization1.58.0, 113666,14,5,155
nosql,libdrm2, 25906,216,26,155
nosql,libice6, 39226,76,23,155
nosql,libxcb-dri3-dev, 5810,8,2,155
nosql,libkpathsea6, 55252,8,1,155
nosql,libjpeg-turbo8, 104020,50,29,155
nosql,libghc-deepseq-dev-1.3.0.2-93178,,1,1,155
nosql,lib32gcc1, 46242,12,1,155
nosql,libxfixes3, 11130,93,26,155
nosql,libx32gomp1, 53996,4,1,155
nosql,esl-erlang,,1,1,155
nosql,libxtables10, 26566,1,1,155
nosql,dpkg, 2084160,640,109,155
nosql,libopenjfx-jni, 8421654,1,1,155
nosql,libv8-3.14-dev, 57636,2,2,155
nosql,node-node-uuid, 2530,2,2,155
nosql,libxcb-xfixes0, 9156,10,4,155
nosql,node-underscore, 3780,2,2,155
nosql,libxcb-util1, 11198,1,1,155
nosql,libkrb5support0, 30528,525,81,155
nosql,xkb-data, 296870,7,5,155
nosql,coreutils, 1137758,148,80,155
nosql,python2.7-dev, 270226,9,9,155
nosql,libmaven-scm-java, 893946,7,6,155
nosql,libstdc++6, 392982,1147,100,155
nosql,adwaita-icon-theme-full, 9427862,2,2,155
nosql,python-html5lib, 83392,15,15,155
nosql,libpython3.4-stdlib, 2121338,85,25,155
nosql,autotools-dev, 39560,10,6,155
nosql,libasound2, 337430,35,23,155
nosql,libjs-underscore, 46666,3,3,155
nosql,python3.4-dev, 417010,4,4,155
nosql,libpython3.5-minimal, 520680,12,5,155
nosql,libasan0, 63366,27,5,155
nosql,python-deltarpm, 20986,1,1,155
nosql,libgpm2, 16530,6,6,155
nosql,libx32itm1, 27036,4,1,155
nosql,libhdf5-10, 1033714,3,3,155
nosql,libxcb-sync1, 8608,37,26,155
nosql,libavahi-common-data, 21112,40,23,155
nosql,libxmu6, 45996,49,19,155
nosql,libfftw3-bin, 31656,4,4,155
nosql,python3-numpy, 1708594,1,1,155
nosql,libjline2-java, 106558,2,1,155
nosql,libpulse0, 243362,53,23,155
nosql,python3-numpy-abi9,,1,1,155
nosql,node-forever-agent, 3194,2,2,155
nosql,libobjc4, 111144,3,3,155
nosql,iso-codes, 2297614,25,20,155
nosql,lsof, 256522,6,1,155
nosql,libxinerama-dev, 8404,4,2,155
nosql,php5-common, 483608,7,1,155
nosql,libghc-cabal-dev, 3748860,1,1,155
nosql,python2.7-minimal, 1262358,266,84,155
nosql,openjdk-7-jre-headless, 39747944,53,19,155
nosql,g++-5-multilib, 978,1,1,155
nosql,libboost-program-options1.58.0, 138688,1,1,155
nosql,libc-dev,,140,41,155
nosql,libnfnetlink0, 13262,2,2,155
nosql,libregexp-java, 35146,9,6,155
nosql,libsoup2.4-1, 263000,4,2,155
nosql,node-lru-cache, 5674,6,2,155
nosql,libreflectasm-java, 17772,2,1,155
nosql,libplexus-cipher-java, 14536,14,6,155
nosql,libgeronimo-jpa-2.0-spec-java, 81824,1,1,155
nosql,libgeoip1, 69274,3,1,155
nosql,libqtgui4, 4135400,32,4,155
nosql,libqt4-designer, 3638480,4,4,155
nosql,vim-common, 102918,5,5,155
nosql,libgd3, 125470,4,2,155
nosql,libx32gcc1, 38680,12,1,155
nosql,readline-common, 51566,175,89,155
nosql,python3-six, 10772,13,5,155
nosql,libfreetype6-dev, 630218,2,2,155
nosql,tcl, 4900,4,4,155
nosql,x11proto-xext-dev, 212136,8,2,155
nosql,node-ansi-color-table, 4478,2,2,155
nosql,libavahi-client-dev, 30546,4,2,155
nosql,cdebconf, 136432,10,10,155
nosql,scala-xml, 601416,1,1,155
nosql,fonts-gfs-neohellenic, 215030,1,1,155
nosql,libregina3, 250826,1,1,155
nosql,libvncclient1, 56568,1,1,155
nosql,libasyncns0, 12336,34,23,155
nosql,libwebp5, 164654,2,1,155
nosql,libgpg-error0, 33228,104,54,155
nosql,librsvg2-common, 5038,2,2,155
nosql,libnekohtml-java, 120438,1,1,155
nosql,libgmpxx4ldbl, 9160,5,5,155
nosql,libjs-inherits, 2794,2,2,155
nosql,libhwloc5, 88676,22,4,155
nosql,erlang-dev, 333104,1,1,155
nosql,libhwloc-dev, 143980,8,4,155
nosql,tcl8.6, 14348,7,4,155
nosql,libcurl3, 185802,18,15,155
nosql,libquadmath0, 131332,134,33,155
nosql,libdbi-perl, 772350,15,8,155
nosql,erlang-snmp, 1528028,14,6,155
nosql,python-roman, 7844,1,1,155
nosql,fonts-lato, 2693084,1,1,155
nosql,libxshmfence-dev, 3676,8,2,155
nosql,libgnutls-openssl27, 20322,1,1,155
nosql,lib32atomic1, 8722,4,1,155
nosql,bnd, 1235140,1,1,155
nosql,libx11-data, 113070,44,28,155
nosql,libijs-0.35, 15490,4,1,155
nosql,ttf-adf-accanthis, 401302,1,1,155
nosql,libkryo-java, 152912,1,1,155
nosql,node-which, 3678,4,2,155
nosql,libblkid1, 107258,63,36,155
nosql,fonts-ebgaramond-extra, 933478,1,1,155
nosql,libgstreamer-plugins-base1.0-0, 553318,8,6,155
nosql,libjemalloc1, 77262,5,4,155
nosql,libblas3, 160660,18,6,155
nosql,libhx509-5-heimdal, 107246,123,73,155
nosql,libnative-platform-jni, 9840,1,1,155
nosql,dpkg-dev, 583340,47,30,155
nosql,ca-certificates, 203666,111,59,155
nosql,libdbus-1-dev, 161328,8,2,155
nosql,libcaca0, 202214,2,2,155
nosql,libgtk2.0-0, 1774876,41,19,155
nosql,libxmuu1, 9668,21,19,155
nosql,aspectj, 18016,1,1,155
nosql,python3, 8810,178,22,155
nosql,libkrb5-26-heimdal, 201416,246,73,155
nosql,libboost-chrono1.58-dev, 15428,2,1,155
nosql,node-sha, 4272,2,2,155
nosql,libglu1-mesa-dev, 269502,4,2,155
nosql,python:any, 137338,212,41,155
nosql,libdbd-mysql-perl, 88638,7,7,155
nosql,ucf, 55540,121,60,155
nosql,librpmsign3, 8252,2,1,155
nosql,libapt-inst1.7, 58018,48,22,155
nosql,libvpx1,,2,2,155
nosql,libvpx2, 687732,4,3,155
nosql,libaprutil1-dbd-freetds,,3,3,155
nosql,libbsd-dev, 124764,1,1,155
nosql,binutils, 2279400,136,34,155
nosql,libclang-common-3.6-dev, 701460,2,2,155
nosql,docutils-common, 141410,1,1,155
nosql,libboost-system1.58-dev, 8582,7,5,155
nosql,libgles2-mesa, 12528,4,2,155
nosql,libtk8.6, 698718,1,1,155
nosql,libwayland-client0, 21978,34,4,155
nosql,autopoint, 389506,1,1,155
nosql,pinentry,,1,1,155
nosql,pkg-config, 40048,10,2,155
nosql,php5-apcu, 78744,1,1,155
nosql,shared-mime-info, 389278,23,20,155
nosql,libdc1394-22, 75724,2,2,155
nosql,dmsetup, 40102,1,1,155
nosql,gcc-mingw-w64-base, 11698,3,1,155
nosql,dnsmasq-base, 294570,1,1,155
nosql,librest-0.7-0, 31884,2,2,155
nosql,libsasl2-modules-db, 14564,126,73,155
nosql,libprotobuf-c-dev, 24062,1,1,155
nosql,udev, 970340,1,1,155
nosql,libtwolame0, 49244,2,1,155
nosql,libjformatstring-java, 32948,1,1,155
nosql,python3-software-properties, 19516,16,16,155
nosql,libghc-process-dev-1.2.0.0-be94c,,1,1,155
nosql,junit4, 281186,19,6,155
nosql,libsynctex1, 41606,4,1,155
nosql,python3-urllib3, 56340,4,4,155
nosql,erlang-ic, 815572,7,6,155
nosql,debugedit, 15530,1,1,155
nosql,openjdk-6-jre-headless, 31107386,2,1,155
nosql,libghc-filepath-dev-1.3.0.2-d36b1,,1,1,155
nosql,libqt4-script, 817212,16,4,155
nosql,openssh-client, 601118,22,9,155
nosql,node-glob, 13214,6,2,155
nosql,node-mute-stream, 4096,2,2,155
nosql,language-pack-en, 1810,1,1,155
nosql,libopencv-imgproc2.4,,2,2,155
nosql,nginx-common, 26940,4,1,155
nosql,texlive-pictures, 3088684,1,1,155
nosql,automake, 511386,1,1,155
nosql,passwd, 764542,200,102,155
nosql,libsqlite3-0, 383568,352,115,155
nosql,libkrb5-3, 274524,225,81,155
nosql,libudev-dev, 18976,4,2,155
nosql,libva1, 41964,4,3,155
nosql,scala-library, 9240100,1,1,155
nosql,python3-pycurl, 35980,16,16,155
nosql,node-osenv, 3772,4,2,155
nosql,fonts-inconsolata, 61792,1,1,155
nosql,gsettings-backend,,4,2,155
nosql,xserver-common, 27860,1,1,155
nosql,nginx-extras, 593616,1,1,155
nosql,libaspectj-java, 11220324,1,1,155
nosql,libmagic1, 211078,8,7,155
nosql,tcl8.6-dev, 887214,3,3,155
nosql,libgme0, 116420,1,1,155
nosql,libx11-xcb-dev, 9730,8,2,155
nosql,libevdev2, 28562,2,2,155
nosql,python3-distlib, 112156,4,4,155
nosql,libplexus-classworlds-java, 49214,7,6,155
nosql,libcommons-pool-java, 104698,2,1,155
nosql,libharfbuzz0b, 139624,31,20,155
nosql,libpam-modules, 245488,191,103,155
nosql,libintl-perl, 804786,1,1,155
nosql,libicu-dev, 8546282,6,5,155
nosql,libboost-serialization1.58-dev, 147588,10,5,155
nosql,libc-ares2, 38506,17,11,155
nosql,node-read-package-json, 7780,2,2,155
nosql,python3-gi, 162422,16,16,155
nosql,libcdio13, 54398,4,2,155
nosql,libx32asan2, 257374,4,1,155
nosql,libxcb-glx0, 21650,37,26,155
nosql,libplexus-utils2-java, 229004,14,6,155
nosql,fonts-ebgaramond, 650772,1,1,155
nosql,libjbig2dec0, 54934,4,1,155
nosql,fonts-cabin, 140194,1,1,155
nosql,node-gyp, 19434,2,2,155
nosql,libgl1,,55,25,155
nosql,libxv1, 10346,24,20,155
nosql,libboost-thread1.58-dev, 48172,1,1,155
nosql,libqt4-xml, 97042,16,4,155
nosql,libxcb-present-dev, 6666,8,2,155
nosql,libjdepend-java, 245772,1,1,155
nosql,libpython3.4, 1289622,14,7,155
nosql,libminlog-java, 6472,1,1,155
nosql,libpthread-stubs0-dev, 4068,4,2,155
nosql,python-markupsafe, 15736,1,1,155
nosql,node-rimraf, 5702,6,2,155
nosql,libgs9, 2061740,4,1,155
nosql,tcl-expect, 104794,2,2,155
nosql,libxt-dev, 393636,4,2,155
nosql,liblockfile1, 8056,1,1,155
nosql,libxcb1, 40138,415,29,155
nosql,libssl1.0.0, 1091442,470,126,155
nosql,node-form-data, 6412,2,2,155
nosql,libglib2.0-dev, 1367110,4,2,155
nosql,libx32gcc-5-dev, 1870276,3,1,155
nosql,libghc-base-dev-4.7.0.2-5ef1e,,1,1,155
nosql,libjsr305-java, 26420,8,6,155
nosql,python3:any, 8810,128,22,155
nosql,xml-core, 23274,4,2,155
nosql,libplexus-classworlds2-java, 46722,21,6,155
nosql,libx32cilkrts5, 39494,4,1,155
nosql,libjna-platform-java, 725060,7,6,155
nosql,libproxy1v5, 47652,4,2,155
nosql,libboost-chrono1.58.0, 13176,2,1,155
nosql,libdrm-dev, 194264,12,2,155
nosql,librsvg2-2, 91300,2,2,155
nosql,libqtdbus4, 186228,16,4,155
nosql,libbsd0, 34938,54,42,155
nosql,erlang-os-mon, 89822,7,6,155
nosql,git, 2951026,3,3,155
nosql,lib32gomp1, 59700,4,1,155
nosql,xtrans-dev, 70516,4,2,155
nosql,libclutter-gtk-1.0-0, 24474,2,2,155
nosql,m4, 193100,10,6,155
nosql,libavresample2,,6,2,155
nosql,libmng2, 169010,4,4,155
nosql,libpciaccess0, 18106,33,26,155
nosql,rpm2cpio, 7700,1,1,155
nosql,python-pycurl, 35988,4,4,155
nosql,libgsm1, 27150,4,3,155
nosql,language-pack-en-base, 493030,1,1,155
nosql,libxi6, 28530,84,24,155
nosql,libopencore-amrwb0, 45818,1,1,155
nosql,ruby2.1, 73880,4,4,155
nosql,libglib2.0-data, 128582,4,2,155
nosql,libosgi-foundation-ee-java, 335944,1,1,155
nosql,libgradle-core-java, 2766822,2,1,155
nosql,erlang-nox, 14292,1,1,155
nosql,libspeex1, 51256,8,5,155
nosql,netbase, 12906,1,1,155
nosql,libantlr-java, 426856,4,2,155
nosql,libxau6, 8376,59,29,155
nosql,libxfixes-dev, 10916,20,2,155
nosql,node-nopt, 9544,4,2,155
nosql,x11proto-scrnsaver-dev, 24988,4,2,155
nosql,python-libxml2, 142398,2,1,155
nosql,openssh-server, 348150,4,4,155
nosql,mpi-default-dev, 4008,4,4,155
nosql,libaudit-common, 4080,173,103,155
nosql,lib32cilkrts5, 43510,4,1,155
nosql,erlang-percept, 132154,7,6,155
nosql,libcommons-io-java, 175848,15,6,155
nosql,libganymed-ssh2-java, 377602,7,6,155
nosql,libatk-wrapper-java-jni, 27432,20,18,155
nosql,libboost-test1.58-dev, 231696,4,4,155
nosql,librpmbuild3, 58034,2,1,155
nosql,libxv-dev, 32382,4,2,155
nosql,libavahi-client3, 25672,40,23,155
nosql,libvdpau1, 24742,2,2,155
nosql,libboost-regex1.58.0, 262974,1,1,155
nosql,libqt4-xmlpatterns, 1095904,8,4,155
nosql,libc-dev-bin, 68592,159,42,155
nosql,libboost-mpi1.58-dev, 148002,4,4,155
nosql,libpaper-utils, 8244,4,1,155
nosql,libxcb-dri2-0, 7184,43,26,155
nosql,python-six, 10700,49,17,155
nosql,python3-chardet, 96162,4,4,155
nosql,libghc-bytestring-dev-0.10.4.0-26103,,1,1,155
nosql,liblogback-java, 626618,1,1,155
nosql,erlang-mnesia, 665132,48,7,155
nosql,libsdl2-ttf-2.0-0, 16264,2,2,155
nosql,libmaven2-core-java, 709980,14,6,155
nosql,libmp3lame0, 127316,4,3,155
nosql,libx32stdc++6, 383892,5,1,155
nosql,java5-runtime-headless,,16,7,155
nosql,lib32gcc-5-dev, 2053680,3,1,155
nosql,autoconf, 321016,6,5,155
nosql,libxdmcp6, 11250,54,29,155
nosql,x11-utils, 189138,20,18,155
nosql,ruby2.1-dev, 896184,3,3,155
nosql,libjson-c2, 22332,35,24,155
nosql,libatk1.0-0, 56850,68,20,155
nosql,libxss1, 8582,9,3,155
nosql,libmpfr4, 189762,327,34,155
nosql,dconf-service, 27092,2,2,155
nosql,python3-requests, 53690,4,4,155
nosql,liblzo2-2, 48716,15,14,155
nosql,libtsan0, 248900,113,33,155
nosql,libprotobuf-c1, 18200,1,1,155
nosql,libopenmpi1.6, 1432454,22,4,155
nosql,libhawtjni-runtime-java, 54016,8,2,155
nosql,liblua5.2-0, 106118,4,1,155
nosql,fonts-lobstertwo, 92738,1,1,155
nosql,libjaxen-java, 206112,10,6,155
nosql,libgradle-plugins-java, 4827014,1,1,155
nosql,ttf-adf-gillius, 400078,1,1,155
nosql,libxcb-glx0-dev, 26740,8,2,155
nosql,libsm6, 15816,42,23,155
nosql,libpython2.7-stdlib, 1794506,302,84,155
nosql,libthai0, 17008,23,20,155
nosql,libghc-containers-dev-0.5.5.1-455e7,,1,1,155
nosql,libpython3.5-stdlib, 2136674,6,5,155
nosql,bzip2, 32678,74,56,155
nosql,python-numpy-abi9,,2,2,155
nosql,libspeex-dev, 62610,2,2,155
nosql,antlr, 6446,3,2,155
nosql,java2-runtime-headless,,11,6,155
nosql,libwayland-dev, 111378,8,2,155
nosql,default-jre, 1010,9,8,155
nosql,libgmp-dev, 315584,5,5,155
nosql,dconf-gsettings-backend, 19450,4,2,155
nosql,libpipeline1, 24914,1,1,155
nosql,libjaxp1.3-java, 450366,8,6,155
nosql,libstdc++-4.8-dev, 1052702,27,5,155
nosql,lsb-release, 11572,39,18,155
nosql,libsemanage1, 71182,167,102,155
nosql,libtheora0, 162470,6,5,155
nosql,phpapi-20131226,,9,1,155
nosql,libkmod2, 39582,1,1,155
nosql,libxkbcommon0, 97170,18,4,155
nosql,libwayland-cursor0, 10242,12,4,155
nosql,libexpat1-dev, 115170,39,18,155
nosql,libogg0, 17192,77,24,155
nosql,libjcommander-java, 55834,1,1,155
nosql,libjpeg-turbo8-dev, 242296,4,4,155
nosql,emacs24-bin-common, 105240,1,1,155
nosql,libarchive13, 263138,15,14,155
nosql,libatomic1, 8950,113,33,155
nosql,python-numpy, 1638568,2,2,155
nosql,libservlet3.1-java, 389190,7,6,155
nosql,python-greenlet, 18428,1,1,155
nosql,anacron, 27150,1,1,155
nosql,libtext-unidecode-perl, 100670,1,1,155
nosql,libxcursor-dev, 29818,4,2,155
nosql,fonts-stix, 588104,1,1,155
nosql,libtool, 180492,1,1,155
nosql,libasprintf0v5, 6676,1,1,155
nosql,libxi-dev, 184906,4,2,155
nosql,libjarjar-java, 119728,1,1,155
nosql,libx264-146, 603776,2,1,155
nosql,libguava-java, 1980392,36,6,155
nosql,libdoxia-core-java, 148008,7,6,155
nosql,libplexus-containers1.5-java, 293166,15,6,155
nosql,libaprutil1-dbd-odbc, 16380,3,3,155
nosql,ubuntu-keyring, 16738,26,22,155
nosql,libqt4-help, 207156,4,4,155
nosql,libsisu-plexus-java, 181960,7,6,155
nosql,libavcodec-ffmpeg56, 3944706,2,1,155
nosql,libzvbi0, 236770,2,1,155
nosql,openjdk-6-jre-lib, 5999540,1,1,155
nosql,libfftw3-long3, 306382,8,4,155
nosql,perl-base, 1212490,390,82,155
nosql,libasm4-java, 252270,17,6,155
nosql,libsecret-common, 4360,2,1,155
nosql,libaopalliance-java, 9214,14,6,155
nosql,libselinux1, 59214,668,108,155
nosql,cpp, 27424,160,33,155
nosql,libcairo-gobject2, 17298,4,2,155
nosql,libdbus-1-3, 159534,186,41,155
nosql,libjbig0, 26562,33,24,155
nosql,lib32stdc++6, 404308,5,1,155
nosql,libjson-glib-1.0-0, 56232,4,2,155
nosql,libx32stdc++-5-dev, 607036,1,1,155
nosql,libgl-dev,,4,2,155
